Thakbe.Jai Korun Lock Thakbe	থাকবে।যাই করুক লক থাকবে
but income to ekbare kom.	বাট ইনকাম তো একবারে কম।
Vai… obosesh e, hmm? Obosesh e movie website ta dilei dilen! Cool! Khusi hoilam; kaje lagbe site ta. r ha, drive/zippy/mediafire er moto ads bihin site e upload dile valo hoy ?	ভাই... অবশেষে, হুম? অবশেষে মুভি ওয়েবসাইট তা দিয়েই দিলেন! কুল! খুশি হলাম; কাজে লাগবে সাইট টা। আর হ্যা,ড্রাইভ/জিপ্পি/মিডিয়াফায়ার এর মতো অ্যাডস বিহীন সাইট এ আপলোড দিলে ভালো হয় ?
ei site trickbd age ekbar post hoyece	এই সাইট ট্রিকবিডি আগে একবার পোস্ট হয়েছে
akta post koyvar koros	একটা পোস্ট কয়বার করছ
Nice post,,,bro aktu help lagbe	নাইস পোস্ট,,,ব্রো একটু হেল্প লাগবে
ami ekta dokane giye board challange korsi.o bolsilo amar number e sms asbe kintu ase nai.ami ajke or kache geci ar o bollo oder naki server beshi tai sms ashte deri hocce.ekno amar kache sms ase nai.ekn amar prosno hocce ki kore ami sure hobo je o amar kaj ta korce kina?ortat board challange er kajta shofol hoice kina?	আমি একটা দোকানে গিয়ে বোর্ড চ্যালেঞ্জ করসি।ও বলসিলো আমার নাম্বার এ এসএমএস আসবে কিন্তু আসে নাই। আমি আজকে ওর কাছে গেসি আর ও বললো ওদের নাকি সার্ভার বেশি তাই এসএমএস আসতে দেরি হচ্ছে।এখনো আমার কাছে এসএমএস আসে নাই।এখন আমার প্রশ্ন হচ্ছে কি করে আমি সিউর হবো যে ও আমার কাজ টা করছে কিনা?অর্থাৎ বোর্ড চ্যালেঞ্জ এর কাজটা সফল হইছে কিনা?
Ei to bujhchen..But ami eta bujhtechi na..Amar samnanno aktu lav er jonno apni eto badha dicchen keno..Sara din 1 tk income korte koro kosto kore visitor ante lage ta akbar khulei dekhun na..Ami pray 4 year dhore daily na holeo week e 5 din trick bd visite kori post gula pori. Onk kichui sikhchi..Sudhu sur vaggo ki chilo janen vai ami tokhon 4 ta nijer hate latest post koreo author hoite pari nai.. Ar apni ta peyechen..Jodi amar ei samanno akta comment er jonno apnar ba Trickbd er problem tahole vai really really sorry comment delet kore den ar kono din o ei comment korbo na..	এই তো বুঝছেন..বাট আমি এটা বুঝতেছি না..আমার সামান্য একটু লাভ এর জন্য আপনি এতো বাধা দিচ্ছেন কেন..সারাদিন ১ টাকা ইনকাম করতে কত কষ্ট করে ভিসিটর আনতে লাগে তা একবার খুলেই দেখুন না..আমি প্রায় ৪ ইয়ার ধরে ডেইলি না হলেও উইক এ ৫ দিন ট্রিক বিডি ভিসিট করি পোস্ট গুলা পড়ি। অনেক কিছুই শিখছি..শুধু দুর ভাগ্য কি ছিল জানেন ভাই আমি তখন ৪ টা নিজের হাতে লেটেস্ট পোস্ট করেও অথর হতে পারি নাই.. আর আপনি তা পেয়েছেন..যদি আমার এই সামান্য একটা কমেন্ট এর জন্য আপনার বা ট্রিকবিডি এর প্রব্লেম তাহলে ভাই রিয়েলি সরি কমেন্ট ডিলিট করে দেন আর কোনো দিন ও এই কমেন্ট করবো না..
age Droid Vpn uninstall dia abar install diben . carefully sonkha golo bosiya save din . cholbe	আগে ড্রয়েড ভিপিএন আনইনস্টল দিয়ে আবার ইনস্টল দিবেন । কেয়ারফুললি সংখ্যা গুলো বসিয়ে সেভ দিন । চলবে
“ভাই আপনার Fb/link ta then?	"ভাই আপনার এফবি/লিংক টা দেন?
mb debar por taka kaita nibe??	এমবি দেবার পর টাকা কাইটা নিবে??
Like “for the money amv ” ai doroner gan . Na sunle roxtube.wapact.com a dako or youtube.com a dako.	লাইক "ফর টি মানি এমভি" এই ধরণের গান । না শুনলে roxtube.wapact.com এ ঢুকো অর youtube.com এ দেখো।
আচ্ছা আমি চেষ্টা করব, Kindly e ekta mail diben please	আচ্ছা আমি চেষ্টা করবো, কাইন্ডলি এ একটা মেইল দিবেন প্লিজ
Sim fb pack baday aunno pack active thaklay hobe na?	সিম এফবি প্যাক বাদে অন্য প্যাক এক্টিভ থাকলে হবে না?
Humm Rabbitehole Channel live aro clear. ami oita te dekhi…	হুম রেবিটহোল চ্যানেল লাইভ আরো ক্লিয়ার। আমি ঐটা তে দেখি...
ami to jani prai sobar ei ase and na thakle download kore install kore nibe	আমি তো জানি প্রায় সবার এই আছে এন্ড না থাকলে ডাউনলোড করে ইন্স্টল করে নিবে
in build google keyboard e kisu suggest kore dekhlam	ইন বিল্ড গুগল কীবোর্ড এ কিছু সাজেস্ট করে দেখলাম
post korben na apnar pick diya full korben lol	পোস্ট করবেন না আপনার পিক দিয়ে ফুল করবেন লল
Hmm Viya 😀	হুম ভাইয়া 😀
Symphoy E50 Kivabe Lolopop Korbo?	সিম্ফোনি ই৫০ কিভাবে ললিপপ করবো?
Okk bro paile janaIben..ami modaretor vaider bole deleted korar babosta korbo….ok	ওকে ব্রো পাইলে জনাইবেন..আমি মডারেটর ভাইদের বলে মেল্টেড করার ব্যবস্থা করবো....ওকে
jani na bro try kore dekhon	জানি না ব্রো ট্রাই করে দেখুন
Vai,ami chai kon video thake sob sobi extract kore sei sobi golor kaj kore ponoray sobi banate.jate kew bujte na pare ata nokal video.ami kinto slideshow er kotha bolsi na.amr kaj ta korte sec 30-40 sobi cholte hobe.ae rokom kon Android apps thakle kew janan.	ভাই,আমি চাই কোনো ভিডিও থেকে সব ছবি এক্সট্র্যাক্ট করে সেই ছবি গুলার কাজ করে পুনরায় ছবি বানাতে।যাতে কেউ বুঝতে না পারে এটা নকল ভিডিও।আমি কিন্তু স্লাইডশো এর কথা বলসি না। আমার কাজ টা করতে সেকেন্ডে ৩০-৪০ ছবি চলতে হবে।এই রকম কোন অ্যান্ড্রয়েড অ্যাপস থাকলে কেউ জানান।
Amar to ekta liscense neya anti virous kinlam 1 yrs sesh hoy nai so now ei ta ki use korte parbo ? duita antivirous use korle kono prblm hobe ?? windows 10	আমার তো একটা লাইসেন্স নেয়া অ্যান্টি ভাইরাস কিনলাম ১ ইয়ার শেষ হয় নাই সো নাউ এই টা কি ইউজ করতে পারবো ? দুইটা অ্যান্টিভাইরাস ইউজ করলে কোনো প্রব্লেম হবে ?? উইন্ডোজ ১০
Bhaiya connected e hoyna sim a jetate kono pack nai! Plz ki korbo plz aktu hlp korun…. Amar shatei keno amon hocce! gp easy net o holo na abar atao hocce na! plz help me #user	ভাইয়া কানেক্টেড ই হয়না সিম এ যেটাতে কোনো প্যাক নাই! প্লিজ কি করবো প্লিজ কি করবো প্লিজ একটু হেল্প করুন.... আমার সাথেই কেন এমন হচ্ছে! জিপি ইজি নেট ও হলো না আবার এটাও হচ্ছে না! প্লিজ হেল্প মে #ইউজার
Game Over Korchi.	গেম ওভার করছি
Ami to winback offeer use korce 2 month…Tahole ami akhn kon offer ta pabo?? 6 tk na 21 tk???	আমি তো উইনব্যাক অফার ইউজ করছি ২ মান্থ...তাহলে আমি এখন কোন অফার টা পাবো?? ৬ টাকা না ২১ টাকা???
Asce pore mb ?	আসছে পরে এমবি ?
root cara ki hobe? ?	রুট ছাড়া কি হবে? ?
Otp ayse na	ওটিপি আইসে না
Jei number ta dicen… Seta change kore onno ekta number diye try koron	যেই নাম্বার টা দিসেন... সেটা চেঞ্জ করে অন্য একটা নাম্বার দিয়ে ট্রাই করুন
Amr Ekta Question Ache…..But Age Tekei Boli Sorry… Amr Mone Hoi..Trickbdr K R O Ageiye Niyar Jonno Top Monthly Author Der Payment System Korle Valo Hoto..Becz Amra Sobai Student.Sobai Leka Pora Kori Pasapasi Internet o Bebohar Kori…But Amader mbr koros Ta Dey K…All Time Babar Kas Teika Niya Net Salai Taile Eita Amader Big Prblm….So Ami Bolte Sai Trickbd Te Payment System Ta On Korle Valo Hoto .Taile Author Ra Valo Valo Mansommoto Post Korto…Trickbd R O Ageiya Jaito….. Sorry Amr Ei Comment Er Jonno….	আমার একটা কোয়েশ্চেন আছে.....বাট আগে থেকেই বলি সরি... আমার মনে হয়..ট্রিকবিডি কে আরো এগিয়ে নেয়ার জন্য টপ মান্থলি অথর দের পেমেন্ট সিস্টেম করলে ভালো হতো..বিকজ আমরা সবাই স্টুডেন্ট।সবাই লেখা পড়া করি পাশাপাশি ইন্টারনেট ও ব্যবহার করি...বাট আমাদের এমবির খরচ টা দেয় কে...অল টাইম বাবার কাছ থেইকা নিয়ে নেট চালাই তাইলে এইটা আমাদের বিগ প্রব্লেম....সো আমি বলতে চাই ট্রিকবিডি তে পেমেন্ট সিস্টেম টা ও করলে ভালো হতো ।তাইলে অথর রা ভালো ভালো মানসম্মত পোস্ট করতো...ট্রিকবিডি আরো এগিয়ে যাইতো..... সরি আমার এই কমেন্ট এর জন্য....
link ber koira felchen??omg.	লিংক বের কইরা ফেলছেন??ওএমজি।
Vaiya 3 ta post korlam….but aktao approve korcha Na….ki korbo please bolen…..please vaiya	ভাইয়া ৩ টা পোস্ট করলাম....বাট একটাও এপ্রুভ করছে না....কি করবো প্লিজ বলেন.....প্লিজ ভাইয়া
Vai, jodi admob = google jante pare je apni onner devolop kora app apnar ad unit diye monetize kortecen. Tahole, you are banned !	ভাই, যদি অ্যাডমব = গুগল জানতে পারে যে আপনি অন্যের ডেভেলপ করা অ্যাপ আপনার অ্যাড ইউনিট দিয়ে মনেটাইজ করতেছেন।তাহলে, ইউ আর ব্যান্ড !
Uninstall korle apnr ager moto hobe nato?	আনইনস্টল করলে আপনার আগের মতো হবে নাতো?
avabe file main drive ai ase tai 15gbr upore kono file neya jabe na tobe google colab ar sahajje shared drive ba iccha moto drive a iccha moto files neoya jai	এভাবে ফাইল মেইন ড্রাইভ এই আছে তাই ১৫জিবির উপরে কোনো ফাইল নেয়া যাবে না তবে গুগল কোল্যাব এর সাহায্যে শেয়ার্ড ড্রাইভ বা ইচ্ছা মতো ড্রাইভ এ ইচ্ছা মতো ফাইলস নেয়া যায়
request dice..name user	রিকুয়েস্ট দিসি..নাম ইউজার
ay post abar trickbd approved kore….bah bah ar amar tutorial approve kore na ki vabr html/js/css deya Apps banate hoy….	এই পোস্ট আবার ট্রিকবিডি এপ্রুভ করে....বাহ্ বাহ্ আর আমার টিউটোরিয়াল এপ্রুভ করে না কি ভাবে এইচটিএমএল/জেএস/সিএসএস দেয়া অ্যাপস বানাতে হয়....
token gulo ki shate shate sell dwa jabe naki wait korte hbe aro onkdn..?? kindly janaben	টোকেন গুলো কি সাথে সাথে সেল দেয়া যাবে নাকি ওয়েট করতে হবে আরো অনেকদিন..?? কিন্ডলী জানাবেন
ok userer id nosto hoisilo tai naki ami tar id khoje passilam na, ami bhabcilam se amar btc dibe na, kintu ta noi se amar btc dibe bolse	ওকে ইউজারের আইডি নষ্ট হইসিলো তাই নাকি আমি তার আইডি খুঁজে পাচ্ছিলাম না, আমি ভাবছিলাম সে আমার বিটিসি দিবে না, কিন্তু তা নয় সে আমার বিটিসি দিবে বলসে
Jani..but fb ar bioscoper ar ta jantam na.	জানি..বাট এফবি আর বায়োস্কোপ এর টা জানতাম না।
91 ta beshi valo	৯১ টা বেশি ভালো
Hoy but onek khon por	হয় বাট অনেকক্ষণ পর
modaretor bro… Trickbd te anek old post copy post.ja 90% lok janne .tara taka pawar jonno agolo kortace ..akto dekben…	মডারেটর ব্রো... ট্রিকবিডি তে অনেক ওল্ড পোস্ট কপি পোস্ট।যা ৯০% লোক জানে।তারা টাকা পাওয়ার জন্য এগুলো করতাছে ..একটু দেখবেন...
vai tomi to bizi aco,,ekhon postta karla kemne	ভাই তুমি তো বিজি আছো,,এখন পোস্টটা করলে কেমনে
Are vai, allah bolechen “Qad ja’akum minallahi nuruwwa kitabum mubin”, jar tafsire tafsirkargon bolechen je nur dara nobi (s:) ke bujanu hoyeche. Apni vranto akida tyag koren. Noyto amol kaje asbe na.	অরে ভাই, আল্লাহ বলেছেন "কদ যাকুম মিনাল্লাহি নুরুয়া কিতাবুম মুবিন", যার তাফসীরে তাফসীরকারগণ বলেছেন কে নূর দ্বারা নবী (সঃ) কে বুঝানো হয়েছে। আপনি ভ্রান্ত আকিদা ত্যাগ করেন। নয়তো আমল কাজে আসবে না.
Aj I Dibo	আজ ই দিবো
vai ki holo volen na	ভাই কি হলো বলেন না
cut-shut post. r apnar jodi pc thakay and valo space thaklay nijer pc ta key o host heshebay use kora jai.	কাট-শাট পোস্ট। আর আপনার যদি পিসি থাকেই এন্ড ভালো স্পেস থাকলে নিজের পিসি তে কি ও হোস্ট হিসেবে ইউজ করা যায়।
emn Link dico broking	এমন লিংক দিছো ব্রোকেন
Joss ..kaje lagbe	জোস্ ..কাজে লাগবে
Ami Samsung galaxy j5 use korsi but ata root korte parsina plz help me any body my fb. rakibulislam.shakib.5 plz help	আমি স্যামসাং গ্যালাক্সি জে৫ ইউজ করসি বাট এটা রুট করতে পারছিনা প্লিজ হেল্প মি এনিবডি মাই এফবি। rakibulislam.shakib.5 প্লিজ হেল্প
Vai se amar kash theke taka niye bole amake dollar dibe kintu amar sathe ekirokom chat hoy.trickbd te Report koren jate amra amader taka ferot pai	ভাই সে আমার কাছ থেকে টাকা নিয়ে বলে আমাকে ডলার দিবে কিন্তু আমার সাথে এইরকম চ্যাট হয়। ট্রিকবিডিতে রিপোর্ট করেন যাতে আমরা আমাদের টাকা ফেরত পাই
bro, amar symphony V45 e game open korle play button porjonto thikthak chole. tarpor theke display green/yellow colour hoye jay ebong just sound shona jay. solution deo.	ব্রো, আমার সিম্ফোনি ভি৪৫এ গেম ওপেন করলে প্লে বাটন পর্যন্ত ঠিকঠাক চলে। তারপর থেকে ডিস্প্লে গ্রিন/ইয়েলো কালার হয়ে যায় এবং জাস্ট সাউন্ড শোনা যায়। সলুশন দেও।
Sei Game Eita Darun. Onek din Age Ses korchi.	সেই গেম এইটা দারুণ। অনেকদিন আগে শেষ করছি।
bro, apni sob post e amni koren. parle onno kothay code diye link din.	ব্রো, আপনি সব পোস্টে এমনি করেন। পারলে অন্য কোথাও কোড দিয়ে লিঙ্ক দিন।
Abal naki…spam koren kno	আবাল নাকি... স্প্যাম করেন কেন
kar serial koto shuni…..na jaina language khrp krvn na	কার সিরিয়াল কত শুনি…..না জাইনা ল্যাঙ্গুয়েজ খারাপ করবেন না
ar oi robi sim a onno package active thakle ki krte hbe?	আর ওই রবি সিমে অন্য প্যাকেজ অ্যাকটিভ থাকলে কি করতে হবে?
fishing site diye bas dew kub suja tai na?	ফিশিং সাইট দিয়ে বাশ দেয়া খুব সোজা তাই না?
jai bro…onk high speed..robi fonePass use kore	যাই ব্রো...অনেক হাই স্পিড..রবি ফোনপাস ইউজ করে
play store direct korte dollar lage google play te	প্লে স্টোর ডিরেক্ট করতে ডলার লাগে গুগল প্লেতে
kernel port korte hobe	কারনেল পোর্ট করতে হবে
Ata kibabe becksh a taka othabo	এটা কিভাবে বিকাশে টাকা উঠাবো
karo kace ki ar theke valo channel ace	কারো কাছে কি এর থেকে ভালো চ্যানেল আছে
thanks bai, paichi	থ্যাংকস ভাই, পাইছি
sorry… Ami ekhon theke post er sathe mile thumbnail dibo..	সরি... আমি এখন থেকে পোস্টের সাথে মিলে থাম্বনেইল দিব..
one din por kajer akta post korso mama	অনেকদিন পর কাজের একটা পোস্ট করছ মামা
apnio r8. thank u user	আপনিও রাইট। থ্যাংক ইউ ইউজার
url address e / din hoye zabe.	ইউআরএল অ্যাড্রেসে / দিন হয়ে যাবে।
Vaiya Oparetor er Upor Nirvor korbe..	ভাাইয়া অপারেটরের উপর নির্ভর করবে..
faltu pic dekha jay na	ফালতু পিক দেখা যায় না
Valo lagle korben.na lagle korben na.	ভালো লাগলে করবেন। না লাগলে করবেন না।
Microsoft Remote Desktop for Windows vai ata likhe google search koren software peye jaben, 14 number theke baki process gula pc er software follow korle pc te use korte parben.	মাইক্রোসফট রিমোট ডেস্কটপ ফর উইন্ডোজ ভাই এটা লিখে গুগল সার্চ করেন সফটওয়্যার পেয়ে যাবেন, ১৪ নাম্বার থেকে বাকি প্রসেসগুলা পিসিএর সফটওয়্যার ফলো করলে পিসিতে ইউজ করতে পারবেন।
vai erekta kotha, connect ki Double appstar vitorer mol vpn tai korthe hobe	ভাই আরেকটা কথা, কানেক্ট কি ডাবল অ্যাপস্টার ভিতরের মল ভিপিএনটাই করতে হবে
tnx vai.phone number dan.ssc porikkha samne tai 2mash pore vlo post kormu.jogajoger ঠিকানা dan………	থ্যাংকস ভাই।ফোন নাম্বার দেন।এসএসসি পরীক্ষা সামনে টাই দুইমাস পরে ভালো পোস্ট করমু।যোগাযোগের ঠিকানা দেন………
speed vpn theketo gorur garir moto chole,,,,full page load e hoi na,,,,	স্পিড ভিপিএন থাকতেও গরুর গাড়ির মত চলে,,,,ফুল পেজ লোডই হয় না,,,,
What gooal walet…	হোয়াট গুগল ওয়ালেট
user… vai apni ki eta diyei install korlen?? Ami to rufuj diye korte parsi na.. Amakeo oi msg tai dekhai….. plz kivabe korlen jodi help krten ittu….	ইউজার... ভাই আপনি কি এটা দিয়েই ইন্সটল করলেন?? আমি তো রুফাজ দিয়ে করতে পারছি না.. আমাকেও ওই মেসেজটাই দেখায়..... প্লিজ কিভাবে করলেন যদি হেল্প করতেন ইট্টু....
adsense account and admob kivabe creat korbo	অ্যাডসেন্স অ্যাকাউন্ট অ্যান্ড অ্যাডমড কিভাবে ক্রিয়েট করব
ki j bolen vi. ami nokia 5 e kheli to. gorom hoyna. but 2-3 hours khelle to sob phone e gorom hobe	কি যে বলেন ভাই। আমি নোকিয়া ৫ এ খেলিতো। গরম হয় না। বাট ২-৩ অ্যাওয়ারস খেললে তো সব ফোনই গরম হবে
YouTube Pro download link thik nai.	ইউটিউব প্রো ডাউনলোড লিংক ঠিক নাই।
To ki bolte chacchen facebook theke copy korle seta copy na?	তো কি বলতে চাচ্ছেন ফেসবুক থেকে কপি করলে সেটা কপি না?
user vai hotat koira connect hoitasa na	ইউজার ভাই হটাৎ করে কানেক্ট হইতেছে না
Dekhi Kmon Kaj Kore.??	দেখি কেমন কাজ করে.??
Tecno Camon 19 Neo কেমন হবে	টেকনো কেমন ১৯ নিও কেমন হবে
Amar sob poat nijer kora.publish korle valo hoto..	আমার সব পোস্ট নিজের করা।পাবলিশ করলে ভালো হতো..
1 bar ak gmail diye 6 as pore paymemt kore dekte paren hote o pare besir vab hoina	১ বার এক জিমেইল দিয়ে ৬ এস পরে পেমেন্ট করে দেখতে পারেন হতে ও পারে বেশি ভাল হয়না
Mobile Root korbo kivabe……please help me?	মোবাইল রুট করবো কিভাবে......প্লিজ হেল্প মি?
python script best.. kono jhamela nai.. ar ki likhe rakhsen agula hmm?	পাইথন স্ক্রিপ্ট বেস্ট.. কোনো ঝামেলা নাই.. আর কি লিখে রাখসেন এগুলা হুম?
server chng koren bro… sure hobe… age ami nije try korsi then post korsi	সার্ভার চ্যাঞ্জ করেন ব্রো... সিওর হবে... আগে আমি নিজে ট্রাই করছি দেন পোস্ট করছি
ami author korar kew na vaiya?	আমি অথোর করার কেউ না ভাইয়া?
sabbir tor webstear degine chak kor shala iblish	ইউজার তোর ওয়েবসাইটের দেজিন চেক কর শালা ইবলিশ
DUbox er piche je company ase seta chinese company. And tara er ageo chinese der sathe Cloud Storage niye 2Number e korese. Apne YouTube e dekhte paren, video peye jaben koekta proof soho. Tai personal & sensitive information upload na dewya & jehula file upload diben oigula onno kothaw secondary backup niye rakhai better.	ডিইউবক্সএর পিছে যে কোম্পানি আছে সেটা চাইনিজ কোম্পানি। এন্ড তারা এর আগেও চাইনিজদের সাথে ক্লাউড স্টোরেজ নিয়ে দুই নাম্বারি করসে। আপনি ইউটিউবে দেখতে পারেন, ভিডিও পেয়ে যাবেন কয়েকটা প্রুভসহ। তাই পারসোনাল & সেন্সেটিভ ইনফরমেশন আপলোড না দেওয়া & যেগুলা ফাইল আপলোড দিবেন ওইগুলা অন্য কোথাও সেকেন্ডারি ব্যাকআপ নিয়ে রাখাই বেটার।
vai amar bl sim e cholchilo..but kalke 1gb chalanor por,ar connect hoy na…arekta sim diye try korchi connect hoiche..etate ki daily limit ache naki?	ভাই আমার বাংলালিংক সিমে চলছিলো.. বাট কালকে ১জিবি চালানোর পর, আর কানেক্ট হয় না...আরেকটা সিম দিয়ে ট্রাই করছি কানেক্ট হইছে.. এটাটে কি ডেইলি লিমিট আছে নাকি?
taile ki korbo??	তাইলে কি করবো?
Bro Symphony v32 costom Recovery lagbay	ব্রো সিম্ফোনি ভি৩২ কাস্টম রিকভারি লাগবে
wifi er pass change korar moto kno way ase.	ওয়াইফাইএর পাস চ্যাঞ্জ করার মত কোনো ওয়ে আছে।
Facebook.com Amare Screenshort den	Facebook.com আমারে স্ক্রিনসট দেন
shades er theke night screen onk valo…shades te display er khotii kore….amr display er 12 ta bajsilo..	সেডসের থেকে নাইট স্ক্রিন অনেক ভালো...সেডসতে ডিস্প্লের করে....আমার ডিস্প্লের বারোটা বাজছিলো..
wlc .. sathei thakun ✌?	ওয়েলকাম.. সাথেই থাকুন✌?
Playstore e search dilei paben, guitar tuna	প্লেস্টোরে সার্চ দিলেই পাবেন, গিটার টুনা
user vai post ta abar valo kore pole bujte parben.	ইউজার ভাই পোস্টটা আবার ভালো করে পরলে বুঝতে পারবেন।
user vau tunner bannaban plz	ইউজার ভাই টিউনার বানাবেন প্লিজ
Daki Pai Kina	দেখি পারি কিনা
Hmm hota para	হুম হতে পারে
vai ami 1st steo er kaj gulo korsi.. terminal a dhukar por su likhlam not found lekha uthlo 1 llikhlam noth found likha uthlo..sob e not found…ki korbo?	ভাই আমি ১ম সেটিয়ের কাজগুলো করছি.. টারমিনালে ঢুকার পর এসইউ লিখলাম নট ফাউন্ড লেখা উঠল ১ লিখলাম নট ফাউন্ড লিখা উঠল..সবই নট ফাউন্ড...কি করবো?
xposed install krcen	এক্সপোজড ইন্সটল করছেন
user vai amke tunar koren.please,plese,please please, Ami trickbd ar sob niyom mene post korvo. Please vai amar onek diner icca poron koren please. vai amake tuner kore din plz plz	ইউজার ভাই আমাকে টিউনার করেন।প্লিজ,প্লিজ,প্লিজ প্লিজ, আমি ট্রিকবিডিএর সব নিয়ম মেনে পোস্ট করবো। প্লিজ ভাই আমার অনেক দিনের ইচ্ছা পূরণ করেন প্লিজ। ভাই আমাকে টিউনার দিন প্লিজ প্লিজ
Thanks….Bro…Upnar ta Kitkat…???	থ্যাংকস....ব্রো...আপনারটা কিটক্যাট...???
vai speed onek kom 50- 60kb speed baranor kono upay ase	ভাই স্পিড অনেক কম ৫০-৬০কেবি স্পিড বাড়ানোর কোনো উপায় আছে
Khub kajer vai…. thanks for post	খুব কাজের ভাই... থ্যাংকস ফর পোস্ট
assome post bro	অসাম পোস্ট ব্রো
apnar ar amar moddhe 1ta bisoy common amra 2jonei author hobar joggota rakhi but hote pari nai trickbd compitition tag use kore amader 2joneroi 2ta post approve hoyechilo	আপনার আর আমার মধ্যে একটা বিষয় কমন আমরা দুইজনেই অথর হবার যোগ্যতা রাখি বাট হতে পারিনাই ট্রিকবিডি কম্পিটিশন ট্যাগ ইউজ করে আমাদের দুইজনেরই দুইটা পোস্ট অ্যাপ্রুভ হয়েছিলো
user vai,expack lekha asena.folder(cache) a click korle jegulan lekha ashe recoverite click korle o segulan lekha ashe.plz help me	ইউজার ভাই, এক্সপ্যাক লেখা আসেনা।ফোল্ডার(ক্যাশ) এ ক্লিক করলে যেগুলান লেখা আসে রিকভারিতে ক্লিক করলে ও সেগুলান লেখা আসে।প্লিজ হেল্প মি
Vai (Joss – dual browser ) somporke kichu janaleee khushi hotam.. Kmn browser ta ki kaj etar?	ভাই (জোশ – ডুয়াল ব্রাউজার) সম্পর্কে কিছু জানলে খুশি হতাম.. কেমন ব্রাউজারটা কাজ এটার?
Tnx trickbd 4 giving me an account ..	থ্যাংকস ট্রিকবিডি ফর গিভিং মি এন অ্যাকাউন্ট ..
Ji vai ,sohomot	জি ভাই, সহমত
Vai , plz bolen kmne boot port korbo ? Amar phone lava iris 505	ভাই , প্লিজ বলেন কেমনে বুট পোর্ট করবো ? আমার ফোন লাভা আইরিশ ৫০৫
screenshot dekha jaina.	স্ক্রিনসট দেখা যায়না
Sub4unlock use korechen keno? Eita ki business korar jayga mia? Screenshot soho report mari wait	সাব৪আনলক ইউজ করেছেন কেন? এইটা কি বিজিনেস করার জায়গা মিয়া? স্ক্রিনসটসহ রিপোর্ট মারি ওয়েট
user vaiya user vaiya plz amk author banao…Ami 13ta post korsi sob gula pending e ache…….	ইউজার ভাইয়া ইউজার ভাইয়া প্লিজ আমাকে অথর বানাও...আমি ১৩টা পোস্ট করছি সবগুলা পেন্ডিংএ আছে.......
Valo valo post o pending e rakhe	ভালো ভালো পোস্টও পেন্ডিংএ রাখে
Khub valo chilo	খুুব ভালো ছিলো
Oi tai bro…name ta mona celo na….R akta app asa " X background" aita try kora dakta paren…..upnar phone kon Brand are…???	ওইটাই ব্রো...নামটা মনে ছিলো না....আর একটা অ্যাপ আছে " এক্স ব্যাকগ্রাউন্ড" এইটা ট্রাই করে দেখতে পারেন.....আপনার ফোন কোন ব্র্যান্ডের...???
Vai dial korte hobe Suspicious na bisoyta!	ভাই ডায়াল করতে হবে সাস্পিশিয়াস না বিষয়টা!
Wellcome Brother @user	ওয়েলকাম ব্রাদার @ইউজার
Flexiplan gift diache kina apni majhe majhe check korben app ta theke. kinto se gift holo generally Inactive Net Users and New jara flexipaln Gp Sim a active koresen tader jonnoi . Wowbox a kicho din por por minimun 7-8 din por por 50 tokens gift day . Ami apander help ar jonno always active asi . apanara amay comment ba fb te janaben j kon dhoroner post apnara chan . ami 100% success post dabo !	ফ্লেক্সিপ্লান গিফট দিয়েছে কিনা আপনি মাঝে মাঝে চেক করবেন অ্যাপটা থেকে। কিন্তু সে গিফট হলো জেনারেলি ইনঅ্যাক্টিভ নেট ইউজারস অ্যান্ড নিউ যারা ফ্লেক্সিপ্লান জিপি সিমে অ্যাক্টিভ করছেন তাদের জন্যই । ওয়াওবক্সে কিছুদিন পর পর মিনিমাম ৭-৮ দিন পর পর ৫০ টোকেনস গিফট দেয় । আমি আপনাদের হেল্পের জন্য অলওয়েজ অ্যাক্টিভ আছি । আপনারা আমায় কমেন্ট বা এফবিতে জানাবেন যে কোন ধরনের পোস্ট আপনারা চান । আমি ১০০% সাকসেস পোস্ট দিবো !
apnar jonno tune likhteci vai	আপনার জন্য টিউন লিখতেছি ভাই
hahaha, apnar site ke ki r kharap bolben kono Din… ur site south bt, post kore Bollywood Hahaha	হাহাহা, আপনার সাইটকে কি আর খারাপ বলবেন কোনোদিন... ইউর সাইট সাউথ বাট, পোস্ট করে বলিউড হাহাহা
Unlimted kem re?	আনলিমিটেড কেম রে?
Vai apnake massage kora hoyeche massenger e… Cheak koren plz	ভাই আপনাকে মেসেজ করা হয়েছে মেসেঞ্জারে... চেক করেন প্লিজ
Vaiya apni Google theke ba nije baniye nite paren ..amar ta 1003 ta password amar personal Tai dicci na	ভাইয়া আপনি গুগল থেকে বা নিজে বানিয়ে নিতে পারেন ..আমারটা ১০০৩ টা পাসওয়ার্ড আমার পার্সোনাল তাই দিচ্ছি না
Ji tike gele life time.. Na tikle 2/3 din er vitor nosto hoye jabe. Mane namber diye verifiey korty bolbe	জি টিকতে গেলে লাইফটাইম.. না টিকলে ২/৩ দিনের ভিতর নষ্ট হয়ে যাবে। মানে নাম্বার দিয়ে ভেরিফাই করতে বলবে
sathe takar jonno 10x..	সাথে থাকার জন্য থ্যাংকস..
Ads ace naki, bro ?	অ্যাডস আছে নাকি, ব্রো ?
next post a bisoy ta mathay rakhbo , inshallah. tnx for ur comment	নেক্সট পোস্টে বিষয়টা মাথায় রাখবো , ইনশাআল্লাহ। থ্যাংকস ফর ইউর কমেন্ট
